Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),Unnamed: 11
,00:06:56,127,11.1,05:25,84,577,,1286.7,22.5,250,
,00:06:57,127,10.6,05:39,83,576,,1288.9,22.5,232,
,00:06:58,128,10.2,05:54,82,576,,1291.0,22.5,216,
,00:06:59,128,9.8,06:07,80,576,,1293.1,22.5,202,
,00:07:00,128,9.6,06:14,80,576,,1295.3,22.5,192,
,00:07:01,128,9.6,06:14,80,576,,1297.2,22.5,186,
,00:07:02,129,9.7,06:11,80,576,,1298.8,22.5,184,
,00:07:03,129,9.9,06:05,79,575,,1300.5,22.5,186,
,00:07:04,129,10.1,05:58,78,575,,1301.9,22.5,190,
,00:07:05,130,10.2,05:54,78,575,,1304.1,22.5,194,
,00:07:06,130,10.3,05:51,78,575,,1306.8,22.5,196,
,00:07:07,132,10.3,05:51,78,575,,1309.9,22.5,200,
,00:07:08,133,10.3,05:51,78,575,,1313.4,22.5,198,
,00:07:09,133,12.1,04:58,78,575,,1316.6,22.5,202,
,00:07:10,133,12.0,04:59,78,575,,1316.6,22.5,208,
,00:07:11,134,11.9,05:02,78,575,,1316.6,22.5,212,
,00:07:12,134,11.8,05:05,78,575,,1316.6,22.5,216,
,00:07:13,134,11.7,05:08,78,575,,1319.8,22.5,220,
,00:07:14,134,11.5,05:12,78,575,,1322.5,22.5,226,
,00:07:15,134,11.4,05:17,78,575,,1325.9,22.5,230,
,00:07:16,134,11.2,05:20,78,575,,1329.2,22.5,236,
,00:07:17,134,11.1,05:24,78,575,,1331.8,22.5,240,
,00:07:18,134,11.0,05:26,78,575,,1335.0,22.5,244,
,00:07:19,134,10.9,05:29,78,574,,1338.2,22.5,246,
,00:07:20,134,10.9,05:31,78,574,,1341.4,22.5,248,
,00:07:21,134,10.8,05:33,78,574,,1344.0,22.5,250,
,00:07:22,134,10.0,05:59,78,574,,1347.1,22.5,250,
,00:07:23,134,9.9,06:05,78,574,,1349.9,22.5,248,
,00:07:24,134,9.8,06:08,78,574,,1349.9,22.5,250,
,00:07:25,135,9.7,06:12,78,574,,1349.9,22.4,252,
,00:07:26,136,9.6,06:15,78,574,,1349.9,22.4,258,
,00:07:27,136,9.7,06:13,78,575,,1354.85,22.4,266,
,00:07:28,136,9.7,06:10,78,575,,1359.79,22.4,276,
,00:07:29,136,9.8,06:08,78,575,,1364.74,22.4,284,
,00:07:30,137,9.9,06:05,78,575,,1369.69,22.4,294,
,00:07:31,137,9.9,06:04,78,576,,1374.64,22.4,302,
,00:07:32,138,9.9,06:03,78,576,,1379.58,22.4,308,
,00:07:33,139,9.9,06:03,76,576,,1384.53,22.4,314,
,00:07:34,139,10.0,06:02,76,576,,1389.48,22.4,318,
,00:07:35,139,10.0,06:02,76,576,,1391.5,22.4,322,
,00:07:36,138,9.9,06:02,76,576,,1391.5,22.4,322,
,00:07:37,138,9.9,06:02,76,576,,1391.5,22.4,320,
,00:07:38,138,9.9,06:02,76,576,,1391.5,22.4,316,
,00:07:39,137,9.9,06:02,77,576,,1394.6,22.4,316,
,00:07:40,137,9.9,06:03,77,576,,1397.8,22.4,316,
,00:07:41,137,9.9,06:03,77,576,,1400.5,22.3,312,
,00:07:42,136,9.9,06:03,77,576,,1403.4,22.3,306,
,00:07:43,136,9.9,06:03,77,576,,1406.3,22.3,300,
,00:07:44,136,9.9,06:03,77,576,,1409.3,22.3,296,
,00:07:45,136,9.9,06:03,77,576,,1411.8,22.3,290,
,00:07:46,136,10.0,06:02,76,576,,1414.6,22.3,286,
,00:07:47,136,10.0,06:01,76,576,,1417.4,22.3,284,
,00:07:48,136,10.0,06:00,76,576,,1420.5,22.3,282,
,00:07:49,135,10.0,05:59,76,576,,1423.5,22.3,282,
,00:07:50,135,10.1,05:57,76,576,,1426.8,22.3,288,
,00:07:51,135,10.1,05:56,76,576,,1430.0,22.3,294,
,00:07:52,135,10.1,05:55,76,576,,1433.2,22.3,300,
,00:07:53,135,10.2,05:54,76,576,,1436.5,22.3,302,
,00:07:54,136,10.2,05:53,76,576,,1440.0,22.3,300,
,00:07:55,136,10.3,05:51,76,576,,1443.1,22.3,294,
,00:07:56,136,10.3,05:50,76,576,,1446.5,22.3,290,
,00:07:57,136,10.3,05:48,77,576,,1449.9,22.3,290,
,00:07:58,137,10.4,05:47,77,576,,1453.2,22.3,290,
,00:07:59,137,10.4,05:46,77,576,,1456.3,22.3,290,
,00:08:00,138,10.5,05:44,77,576,,1459.8,22.3,286,
,00:08:01,139,10.5,05:44,76,576,,1463.1,22.3,284,
,00:08:02,141,10.5,05:43,76,576,,1466.3,22.3,282,
,00:08:03,141,10.5,05:42,76,576,,1469.4,22.3,280,
,00:08:04,142,10.6,05:41,77,576,,1472.6,22.3,278,
,00:08:05,143,10.6,05:39,77,576,,1475.9,22.3,280,
,00:08:06,144,10.6,05:38,77,576,,1479.3,22.3,278,
,00:08:07,144,10.7,05:37,77,575,,1482.6,22.3,278,
,00:08:08,144,10.7,05:36,77,575,,1486.0,22.3,274,
,00:08:09,144,10.8,05:35,77,575,,1489.3,22.3,274,
,00:08:10,145,10.8,05:34,77,575,,1492.5,22.3,274,
,00:08:11,145,10.8,05:32,77,575,,1495.7,22.3,272,
,00:08:12,145,10.9,05:31,77,575,,1498.8,22.3,272,
,00:08:13,145,10.9,05:31,76,575,,1502.1,22.3,270,
,00:08:14,145,10.9,05:30,77,575,,1505.1,22.3,272,
,00:08:15,145,11.0,05:29,77,575,,1508.4,22.3,274,
,00:08:16,145,11.0,05:28,77,575,,1511.4,22.3,278,
,00:08:17,145,11.0,05:27,77,575,,1514.3,22.3,280,
,00:08:18,144,11.0,05:26,77,575,,1517.3,22.3,282,
,00:08:19,142,11.1,05:26,77,575,,1520.7,22.3,280,
,00:08:20,141,11.1,05:25,77,575,,1524.1,22.3,280,
,00:08:21,141,11.1,05:25,77,574,,1527.5,22.4,280,
,00:08:22,140,11.1,05:24,77,574,,1530.9,22.4,280,
,00:08:23,140,11.1,05:23,77,574,,1534.2,22.4,282,
,00:08:24,139,11.2,05:23,77,574,,1537.5,22.3,282,
,00:08:25,139,11.2,05:23,77,574,,1541.0,22.4,284,
,00:08:26,139,11.2,05:22,77,574,,1544.6,22.4,286,
,00:08:27,139,11.2,05:22,77,574,,1547.9,22.4,290,
,00:08:28,139,11.2,05:21,77,574,,1551.0,22.4,290,
,00:08:29,139,11.2,05:21,77,574,,1554.0,22.4,294,
,00:08:30,139,11.2,05:21,77,574,,1557.1,22.4,298,
,00:08:31,139,11.2,05:20,77,574,,1560.1,22.4,302,
,00:08:32,139,11.2,05:20,77,574,,1563.1,22.4,304,
,00:08:33,139,11.2,05:20,77,574,,1566.0,22.4,306,
,00:08:34,138,11.2,05:21,77,574,,1568.5,22.4,306,
,00:08:35,137,11.1,05:23,77,574,,1571.1,22.4,304,
,00:08:36,137,11.1,05:26,77,574,,1573.7,22.4,302,
,00:08:37,136,11.0,05:29,77,574,,1576.2,22.4,302,
,00:08:38,136,10.8,05:32,77,574,,1578.6,22.4,304,
,00:08:39,135,10.7,05:36,77,574,,1581.2,22.4,302,
,00:08:40,135,10.7,05:37,77,574,,1583.7,22.4,304,
,00:08:41,135,10.7,05:36,77,574,,1586.4,22.4,304,
,00:08:42,134,10.7,05:36,77,574,,1589.3,22.4,306,
,00:08:43,135,10.8,05:34,76,574,,1592.6,22.4,308,
,00:08:44,136,10.8,05:34,77,574,,1595.6,22.4,310,
,00:08:45,136,10.8,05:33,77,574,,1598.9,22.4,312,
,00:08:46,137,10.8,05:33,77,574,,1602.0,22.4,312,
,00:08:47,137,10.9,05:31,77,574,,1605.2,22.4,314,
,00:08:48,138,10.9,05:30,77,574,,1608.5,22.4,312,
,00:08:49,139,10.9,05:29,77,574,,1611.8,22.4,310,
,00:08:50,139,11.0,05:28,77,574,,1615.0,22.4,312,
,00:08:51,138,11.0,05:29,77,574,,1618.0,22.4,310,
,00:08:52,138,10.9,05:31,77,574,,1620.8,22.4,308,
,00:08:53,138,10.8,05:34,77,574,,1623.4,22.4,302,
,00:08:54,138,10.7,05:36,77,574,,1626.2,22.4,298,
,00:08:55,138,10.7,05:37,77,574,,1629.1,22.4,296,
,00:08:56,138,10.7,05:37,77,574,,1632.1,22.4,294,
,00:08:57,138,10.7,05:38,76,574,,1634.7,22.4,292,
,00:08:58,138,10.7,05:38,76,574,,1637.3,22.4,294,
,00:08:59,138,10.7,05:37,77,575,,1640.0,22.4,298,
,00:09:00,138,10.8,05:34,77,575,,1642.9,22.4,302,
,00:09:01,138,10.9,05:29,77,575,,1646.2,22.4,308,
,00:09:02,138,11.1,05:24,77,575,,1649.7,22.3,312,
,00:09:03,139,11.3,05:19,77,575,,1653.4,22.3,316,
,00:09:04,139,11.5,05:14,77,575,,1657.0,22.3,324,
,00:09:05,140,11.6,05:10,77,575,,1660.8,22.3,330,
,00:09:06,141,11.8,05:06,77,575,,1664.5,22.3,334,
,00:09:07,141,11.9,05:04,77,575,,1668.3,22.3,334,
,00:09:08,141,12.1,04:58,77,575,,1672.1,22.3,336,
,00:09:09,139,12.3,04:53,77,575,,1675.8,22.3,338,
,00:09:10,138,12.4,04:50,77,575,,1679.4,22.3,336,
,00:09:11,137,12.6,04:47,77,574,,1682.9,22.3,334,
,00:09:12,137,12.8,04:42,77,574,,1686.5,22.3,336,
,00:09:13,137,13.0,04:38,77,574,,1690.3,22.3,340,
,00:09:14,136,13.2,04:34,77,574,,1694.2,22.3,342,
,00:09:15,136,13.3,04:31,77,574,,1698.1,22.3,344,
,00:09:16,135,13.4,04:29,77,574,,1701.7,22.2,348,
,00:09:17,135,13.5,04:28,77,574,,1705.3,22.2,348,
,00:09:18,136,13.5,04:27,77,574,,1709.5,22.2,354,
,00:09:19,136,13.5,04:27,77,574,,1713.3,22.2,358,
,00:09:20,136,13.5,04:26,77,574,,1716.9,22.2,360,
,00:09:21,136,13.5,04:26,77,574,,1720.4,22.2,366,
,00:09:22,137,13.5,04:26,76,574,,1724.1,22.2,368,
,00:09:23,137,13.5,04:27,77,574,,1727.8,22.2,368,
,00:09:24,137,13.5,04:27,77,574,,1731.6,22.1,366,
,00:09:25,137,13.5,04:27,76,574,,1735.2,22.1,364,
,00:09:26,137,13.4,04:28,76,574,,1739.0,22.1,364,
,00:09:27,133,13.3,04:30,76,574,,1742.5,22.1,364,
,00:09:28,132,13.3,04:32,76,574,,1745.9,22.1,356,
,00:09:29,134,13.2,04:32,77,574,,1749.4,22.1,356,
,00:09:30,137,13.0,04:37,77,574,,1752.8,22.1,352,
,00:09:31,139,12.7,04:43,77,574,,1756.3,22.1,344,
,00:09:32,139,12.4,04:51,77,574,,1759.5,22.1,334,
,00:09:33,140,12.0,05:00,77,574,,1762.4,22.1,320,
,00:09:34,141,11.7,05:09,77,574,,1765.2,22.1,312,
,00:09:35,141,11.4,05:15,77,574,,1767.8,22.1,306,
,00:09:36,142,11.3,05:19,77,574,,1770.4,22.1,302,
,00:09:37,143,11.2,05:23,77,574,,1773.4,22.1,300,
,00:09:38,143,11.1,05:24,77,574,,1776.1,22.0,300,
,00:09:39,142,11.1,05:25,77,574,,1778.8,22.0,298,
,00:09:40,142,11.0,05:26,77,574,,1781.3,22.0,298,
,00:09:41,142,11.0,05:26,76,574,,1784.2,22.0,298,
,00:09:42,142,11.1,05:25,78,574,,1787.5,22.0,300,
,00:09:43,142,11.2,05:23,77,574,,1790.7,22.0,300,
,00:09:44,142,11.3,05:20,77,574,,1794.1,22.0,304,
,00:09:45,142,11.3,05:18,77,574,,1797.5,22.0,306,
,00:09:46,142,11.4,05:17,77,574,,1800.7,22.0,308,
,00:09:47,142,11.4,05:16,76,573,,1804.1,22.0,306,
,00:09:48,140,11.4,05:16,76,573,,1807.5,22.0,308,
,00:09:49,139,11.4,05:16,76,573,,1810.9,22.0,312,
,00:09:50,139,11.4,05:17,78,573,,1814.1,22.0,308,
,00:09:51,138,11.3,05:17,79,573,,1817.2,22.0,306,
,00:09:52,137,11.4,05:17,78,573,,1820.3,22.0,306,
,00:09:53,137,11.4,05:16,78,573,,1823.4,22.0,308,
,00:09:54,137,11.5,05:14,78,573,,1826.5,22.0,312,
,00:09:55,137,11.5,05:13,78,573,,1829.8,22.0,314,
,00:09:56,137,11.6,05:10,78,573,,1833.1,22.0,316,
,00:09:57,136,11.7,05:07,78,573,,1836.3,22.0,318,
,00:09:58,136,11.8,05:05,78,573,,1840.0,22.0,320,
,00:09:59,136,11.9,05:03,76,573,,1843.9,22.0,318,
,00:10:00,136,11.9,05:02,76,573,,1847.5,22.0,318,
,00:10:01,136,12.0,05:01,76,573,,1851.0,22.0,320,
,00:10:02,137,11.9,05:02,76,573,,1854.5,22.0,318,
,00:10:03,138,11.9,05:03,76,573,,1857.9,22.0,316,
,00:10:04,138,11.8,05:06,76,573,,1860.9,22.0,312,
,00:10:05,139,11.2,05:21,76,573,,1863.3,22.0,296,
,00:10:06,139,10.1,05:57,76,573,,1865.0,22.0,266,
,00:10:07,139,9.5,06:19,77,573,,1865.9,22.0,250,
,00:10:08,138,9.8,06:08,77,573,,1867.5,22.0,258,
,00:10:09,138,10.2,05:54,77,573,,1870.2,22.0,268,
,00:10:10,138,11.1,05:26,77,573,,1873.0,22.0,290,
,00:10:11,138,11.7,05:08,77,573,,1875.6,22.0,308,
,00:10:12,136,12.0,05:00,77,573,,1878.2,22.0,318,
,00:10:13,137,12.1,04:57,77,573,,1881.5,22.0,322,
,00:10:14,137,12.2,04:56,77,573,,1885.8,22.0,324,
,00:10:15,136,12.5,04:49,77,573,,1890.4,22.0,330,
,00:10:16,136,12.5,04:48,77,573,,1894.9,22.0,334,
,00:10:17,135,12.5,04:48,77,573,,1898.9,22.0,334,
,00:10:18,135,12.4,04:51,78,573,,1901.9,22.0,328,
,00:10:19,134,12.2,04:56,79,573,,1904.8,22.0,320,
,00:10:20,133,12.0,05:00,79,573,,1908.0,22.0,314,
,00:10:21,133,11.9,05:02,79,573,,1911.7,22.0,310,
,00:10:22,133,11.8,05:05,79,573,,1915.2,22.0,304,
,00:10:23,132,11.6,05:10,78,573,,1918.1,22.0,298,
,00:10:24,132,11.5,05:14,77,573,,1920.8,22.0,296,
,00:10:25,132,11.3,05:18,76,573,,1923.5,22.1,294,
,00:10:26,132,11.2,05:21,76,573,,1926.5,22.0,294,
,00:10:27,132,11.2,05:21,76,573,,1929.7,22.0,296,
,00:10:28,132,11.2,05:21,76,573,,1932.7,22.0,298,
,00:10:29,136,11.2,05:22,77,573,,1935.6,22.1,298,
,00:10:30,138,11.2,05:22,76,573,,1938.5,22.1,298,
,00:10:31,140,11.2,05:21,77,573,,1941.4,22.1,296,
,00:10:32,141,11.2,05:23,77,573,,1944.8,22.1,294,
,00:10:33,142,11.1,05:24,76,573,,1947.7,22.1,288,
,00:10:34,142,11.1,05:24,76,573,,1950.8,22.1,288,
,00:10:35,142,11.1,05:24,76,573,,1953.6,22.0,290,
,00:10:36,142,11.1,05:24,76,573,,1956.8,22.0,294,
,00:10:37,141,11.1,05:24,76,573,,1960.0,22.0,296,
,00:10:38,141,11.1,05:23,77,573,,1962.8,22.0,300,
,00:10:39,140,11.2,05:22,76,573,,1966.0,22.0,300,
,00:10:40,140,11.2,05:21,76,573,,1969.1,22.0,304,
,00:10:41,141,11.3,05:18,76,573,,1972.4,22.0,306,
,00:10:42,141,11.4,05:16,76,573,,1976.2,22.0,308,
,00:10:43,141,11.4,05:15,76,573,,1980.0,22.0,306,
,00:10:44,140,11.3,05:19,76,573,,1983.5,22.0,298,
,00:10:45,140,11.2,05:23,78,573,,1986.4,22.0,290,
,00:10:46,139,11.0,05:29,78,573,,1989.1,22.0,280,
,00:10:47,138,10.7,05:36,78,573,,1992.2,22.0,270,
,00:10:48,138,10.5,05:44,78,573,,1994.7,22.0,264,
,00:10:49,138,10.3,05:50,78,571,,1997.3,22.0,258,
,00:10:50,138,10.2,05:54,78,571,,1999.4,22.0,258,
,00:10:51,138,10.1,05:56,78,571,,2001.1,22.0,256,
,00:10:52,138,10.1,05:56,79,571,,2003.2,22.0,258,
,00:10:53,138,10.1,05:56,78,571,,2005.9,22.0,260,
,00:10:54,138,10.2,05:55,78,571,,2008.8,22.0,262,
,00:10:55,138,10.2,05:53,78,571,,2011.6,22.0,262,
,00:10:56,138,10.2,05:52,77,571,,2014.5,22.0,260,
,00:10:57,138,10.3,05:50,77,571,,2017.5,22.0,256,
,00:10:58,138,10.4,05:46,76,571,,2021.1,22.0,258,
,00:10:59,138,10.5,05:43,76,571,,2024.5,22.0,260,
,00:11:00,138,10.8,05:33,77,571,,2028.8,22.0,266,
,00:11:01,139,10.9,05:31,77,571,,2032.5,22.0,268,
,00:11:02,139,11.0,05:28,78,571,,2036.1,22.0,270,
,00:11:03,139,11.1,05:25,79,571,,2039.9,22.0,274,
,00:11:04,139,11.2,05:23,79,571,,2043.7,22.0,278,
,00:11:05,139,11.2,05:21,78,571,,2047.0,22.0,280,
,00:11:06,139,11.2,05:21,77,571,,2050.3,22.0,282,
,00:11:07,139,11.2,05:21,77,571,,2053.1,22.0,286,
,00:11:08,139,11.2,05:20,77,571,,2056.3,21.9,290,
,00:11:09,139,11.7,05:09,76,571,,2059.3,22.0,304,
,00:11:10,138,15.2,03:57,77,571,,2062.9,22.0,400,
,00:11:11,137,16.6,03:37,77,571,,2067.6,21.9,454,
,00:11:12,137,15.6,03:51,76,571,,2072.4,21.9,428,
,00:11:13,137,14.5,04:08,76,571,,2077.0,21.9,396,
,00:11:14,137,13.9,04:18,76,571,,2080.4,21.9,380,
,00:11:15,136,9.2,06:30,72,571,,2083.2,21.9,248,
,00:11:16,135,6.8,08:47,72,571,,2085.1,21.9,182,
,00:11:17,135,5.8,10:26,72,571,,2087.2,21.9,150,
,00:11:18,134,3.2,18:52,71,571,,2088.3,21.9,82,
,00:11:19,134,1.8,33:31,71,571,,2088.3,21.9,44,
,00:11:20,133,1.7,34:53,71,571,,2088.3,21.9,42,
,00:11:21,133,1.3,45:07,71,570,,2088.3,21.9,32,
,00:11:22,133,0.0,00:00,65,570,,2088.3,21.9,0,
,00:11:23,133,0.0,00:00,62,570,,2088.3,21.9,0,
,00:11:24,132,0.0,00:00,62,570,,2088.3,21.9,0,
,00:11:25,131,0.0,00:00,61,570,,2088.3,21.9,0,
,00:11:26,131,0.5,125:00,61,570,,2088.3,21.9,12,
,00:11:27,131,0.6,103:27,61,570,,2088.3,21.9,16,
,00:11:28,131,0.8,73:10,61,570,,2088.3,21.9,22,
,00:11:29,132,0.9,66:40,61,570,,2088.3,21.8,24,
,00:11:30,131,0.9,65:56,61,570,,2088.3,21.8,26,
,00:11:31,131,0.0,00:00,0,570,,2088.3,21.8,0,
,00:11:32,129,0.0,00:00,0,570,,2088.3,21.8,0,
,00:11:33,128,0.0,00:00,0,570,,2088.3,21.8,0,
,00:11:34,127,0.0,00:00,0,570,,2088.3,21.8,0,
,00:11:35,126,0.0,00:00,0,570,,2088.3,21.8,0,
,00:11:36,125,0.0,00:00,0,570,,2088.3,21.8,0,
,00:11:37,123,0.0,00:00,0,570,,2088.3,21.8,0,
,00:11:38,121,0.0,00:00,0,570,,2088.3,21.8,0,
,00:11:39,119,0.7,81:05,0,570,,2088.3,21.8,20,
,00:11:40,118,1.2,49:35,0,570,,2088.3,21.7,32,
,00:11:41,118,1.9,31:15,0,570,,2088.3,21.8,52,
,00:11:42,118,3.6,16:40,0,570,,2088.3,21.7,100,
,00:11:43,118,5.0,11:54,39,570,,2088.3,21.7,142,
,00:11:44,117,6.6,09:04,69,570,,2088.3,21.7,188,
,00:11:45,115,7.4,08:05,73,570,,2090.0,21.7,216,
,00:11:46,114,7.7,07:50,75,570,,2091.9,21.7,228,
,00:11:47,114,8.1,07:26,76,571,,2093.0,21.7,242,
,00:11:48,113,9.0,06:41,76,571,,2095.4,21.7,272,
,00:11:49,112,10.1,05:56,77,571,,2098.7,21.7,308,
,00:11:50,112,10.7,05:37,77,571,,2101.9,21.7,324,
,00:11:51,112,10.7,05:36,77,571,,2104.2,21.7,326,
,00:11:52,113,10.8,05:34,77,571,,2107.0,21.7,322,
,00:11:53,115,11.0,05:27,77,571,,2111.4,21.6,324,
,00:11:54,118,11.0,05:26,77,571,,2116.35,21.6,322,
,00:11:55,120,11.1,05:24,77,571,,2121.29,21.6,324,
,00:11:56,122,11.3,05:20,77,571,,2125.7,21.6,328,
,00:11:57,123,11.4,05:17,77,571,,2129.7,21.6,328,
,00:11:58,125,11.5,05:14,78,571,,2133.5,21.6,326,
,00:11:59,127,11.6,05:11,79,571,,2137.1,21.6,330,
,00:12:00,129,11.6,05:10,79,571,,2140.8,21.6,330,
,00:12:01,132,11.7,05:08,79,571,,2144.5,21.6,328,
,00:12:02,133,11.7,05:07,79,571,,2148.2,21.6,326,
,00:12:03,134,11.7,05:07,78,570,,2151.6,21.6,326,
,00:12:04,135,11.9,05:02,78,570,,2155.3,21.6,328,
,00:12:05,134,12.0,05:00,78,570,,2158.8,21.5,330,
,00:12:06,134,12.1,04:59,78,570,,2162.3,21.5,330,
,00:12:07,133,12.1,04:57,78,570,,2165.8,21.5,332,
,00:12:08,132,12.2,04:56,78,570,,2169.1,21.5,336,
,00:12:09,131,12.2,04:56,78,570,,2172.6,21.5,338,
,00:12:10,130,12.2,04:55,79,570,,2175.9,21.5,338,
,00:12:11,130,12.3,04:52,79,570,,2179.1,21.5,336,
,00:12:12,129,12.5,04:47,79,570,,2182.6,21.5,340,
,00:12:13,129,12.8,04:42,79,570,,2186.5,21.5,344,
,00:12:14,130,12.9,04:39,79,570,,2191.1,21.5,346,
,00:12:15,131,13.0,04:36,79,570,,2195.6,21.5,348,
,00:12:16,132,13.1,04:35,79,570,,2199.3,21.5,356,
,00:12:17,133,13.1,04:35,78,570,,2203.1,21.5,356,
,00:12:18,134,13.0,04:36,78,570,,2206.8,21.5,354,
,00:12:19,134,13.0,04:37,78,570,,2210.7,21.5,352,
,00:12:20,135,13.0,04:38,78,570,,2214.4,21.4,350,
,00:12:21,136,13.0,04:38,77,570,,2217.9,21.4,348,
,00:12:22,136,13.0,04:38,76,570,,2220.9,21.4,348,
,00:12:23,136,13.0,04:38,76,570,,2223.8,21.4,348,
,00:12:24,137,13.0,04:38,77,570,,2226.7,21.4,346,
,00:12:25,137,13.0,04:38,77,570,,2230.4,21.4,346,
,00:12:26,136,13.0,04:37,77,570,,2233.6,21.4,346,
,00:12:27,136,13.1,04:36,77,570,,2237.0,21.4,350,
,00:12:28,136,13.2,04:33,77,570,,2240.8,21.4,352,
,00:12:29,135,13.7,04:22,77,570,,2245.4,21.4,368,
,00:12:30,135,14.0,04:16,77,570,,2250.1,21.4,374,
,00:12:31,135,14.2,04:14,77,570,,2255.05,21.4,376,
,00:12:32,135,14.3,04:12,77,570,,2258.7,21.4,378,
,00:12:33,135,14.4,04:11,77,569,,2262.6,21.3,382,
,00:12:34,135,14.4,04:10,77,569,,2266.9,21.3,380,
,00:12:35,135,14.3,04:11,77,569,,2271.2,21.3,380,
,00:12:36,136,14.2,04:13,77,569,,2274.2,21.3,376,
,00:12:37,136,14.1,04:16,77,569,,2276.3,21.3,372,
,00:12:38,137,14.0,04:18,77,569,,2278.5,21.3,370,
,00:12:39,138,13.8,04:20,77,569,,2280.9,21.3,366,
,00:12:40,139,13.7,04:22,77,569,,2283.2,21.3,364,
,00:12:41,140,13.7,04:24,77,569,,2286.1,21.3,360,
,00:12:42,140,13.6,04:25,77,569,,2289.7,21.3,358,
,00:12:43,139,13.6,04:25,77,569,,2293.4,21.3,358,
,00:12:44,139,13.5,04:26,77,569,,2297.2,21.3,358,
,00:12:45,138,13.5,04:27,77,569,,2301.1,21.3,354,
,00:12:46,138,13.4,04:28,77,569,,2304.9,21.3,354,
,00:12:47,137,13.3,04:30,77,569,,2308.0,21.3,352,
,00:12:48,137,13.2,04:33,77,569,,2310.7,21.3,354,
,00:12:49,137,13.1,04:35,77,569,,2313.1,21.3,356,
,00:12:50,136,13.0,04:37,77,569,,2315.9,21.3,358,
,00:12:51,137,12.9,04:40,77,569,,2318.6,21.3,358,
,00:12:52,136,12.8,04:42,77,569,,2321.3,21.3,358,
,00:12:53,137,12.7,04:44,77,569,,2324.4,21.3,358,
,00:12:54,138,12.6,04:45,77,569,,2327.5,21.3,352,
,00:12:55,138,12.5,04:48,77,569,,2331.0,21.3,348,
,00:12:56,138,12.3,04:52,77,569,,2334.3,21.3,344,
,00:12:57,138,12.2,04:56,77,569,,2337.6,21.3,340,
,00:12:58,138,11.9,05:02,77,569,,2340.7,21.3,330,
,00:12:59,138,11.7,05:07,77,569,,2343.4,21.3,324,
,00:13:00,138,11.6,05:11,77,569,,2345.8,21.3,322,
,00:13:01,138,11.5,05:12,77,569,,2348.7,21.3,322,
,00:13:02,138,11.5,05:12,77,569,,2351.6,21.2,320,
,00:13:03,138,11.5,05:12,77,569,,2354.6,21.2,320,
,00:13:04,138,11.6,05:11,77,569,,2357.0,21.2,320,
,00:13:05,138,11.6,05:10,77,569,,2359.8,21.2,320,
,00:13:06,138,11.6,05:10,77,569,,2363.1,21.2,320,
,00:13:07,138,11.6,05:10,77,569,,2366.8,21.2,320,
,00:13:08,139,11.6,05:10,77,569,,2369.9,21.2,322,
,00:13:09,140,11.6,05:11,77,569,,2372.9,21.2,322,
,00:13:10,140,11.5,05:12,77,569,,2376.1,21.2,322,
,00:13:11,140,11.5,05:13,77,569,,2378.9,21.2,322,
,00:13:12,140,11.5,05:13,77,569,,2381.5,21.2,322,
,00:13:13,141,11.5,05:14,77,569,,2384.1,21.2,324,
,00:13:14,141,11.5,05:14,77,569,,2387.3,21.2,324,
,00:13:15,141,11.5,05:14,77,569,,2390.4,21.2,322,
,00:13:16,141,11.4,05:15,77,569,,2393.5,21.2,318,
,00:13:17,141,11.4,05:15,77,569,,2396.7,21.2,318,
,00:13:18,141,11.5,05:14,77,569,,2399.6,21.2,320,
,00:13:19,140,11.5,05:14,77,569,,2402.5,21.2,322,
,00:13:20,140,11.4,05:15,77,569,,2405.9,21.2,320,
,00:13:21,140,11.4,05:15,77,569,,2408.8,21.2,320,
,00:13:22,140,11.4,05:16,77,569,,2411.7,21.2,320,
,00:13:23,141,11.3,05:17,77,569,,2414.2,21.2,316,
,00:13:24,141,11.3,05:19,77,569,,2417.1,21.2,314,
,00:13:25,141,11.3,05:19,77,569,,2419.9,21.2,314,
,00:13:26,141,11.3,05:20,77,569,,2423.1,21.2,310,
,00:13:27,141,11.3,05:19,77,569,,2426.3,21.2,308,
,00:13:28,140,11.3,05:18,77,569,,2429.3,21.2,308,
,00:13:29,140,11.4,05:17,77,569,,2432.5,21.2,306,
,00:13:30,141,11.4,05:16,77,569,,2435.7,21.1,304,
,00:13:31,140,11.4,05:15,77,569,,2439.2,21.2,304,
,00:13:32,140,11.4,05:15,77,569,,2443.1,21.1,302,
,00:13:33,139,11.4,05:15,77,569,,2446.3,21.2,304,
,00:13:34,139,11.4,05:16,77,569,,2449.5,21.2,308,
,00:13:35,139,11.3,05:18,77,569,,2452.0,21.2,312,
,00:13:36,139,11.3,05:19,77,569,,2454.7,21.1,314,
,00:13:37,139,11.3,05:19,77,569,,2457.5,21.2,320,
,00:13:38,140,11.3,05:18,77,569,,2460.6,21.2,324,
,00:13:39,140,11.4,05:16,77,569,,2463.6,21.1,326,
,00:13:40,140,11.4,05:15,77,569,,2466.4,21.1,328,
,00:13:41,140,11.5,05:14,77,569,,2469.4,21.2,328,
,00:13:42,140,11.5,05:14,77,569,,2472.7,21.1,330,
,00:13:43,140,11.5,05:14,77,569,,2476.3,21.2,330,
,00:13:44,141,11.5,05:13,77,569,,2479.9,21.1,328,
